algorithm,instance,instance_index,seed,iteration,elapsed,step_runtime,operator_type,operator_name,objective_before,objective_after,delta_objective,accepted,repair_failed,used_exploration
ALNS-A,Example1,1,0,30,91.437,3.131,repair,repair_chuffed_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example1,1,0,31,93.116,1.679,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example1,1,0,31,93.116,1.679,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example1,1,0,32,96.543,3.427,destroy,destroy_worst_workers_30pct,1.0,3.0,2.0,True,False,False
ALNS-A,Example1,1,0,32,96.543,3.427,repair,repair_chuffed_fast,1.0,3.0,2.0,True,False,False
ALNS-A,Example1,1,0,33,97.506,0.963,destroy,destroy_streak_around_worst_worker,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,0,33,97.506,0.963,repair,repair_chuffed_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,0,34,98.937,1.431,destroy,destroy_random_days_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,0,34,98.937,1.431,repair,repair_gecode_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,0,35,102.354,3.417,destroy,destroy_worst_workers_30pct,3.0,7.0,4.0,True,False,False
ALNS-A,Example1,1,0,35,102.354,3.417,repair,repair_chuffed_fast,3.0,7.0,4.0,True,False,False
ALNS-A,Example1,1,0,36,105.772,3.418,destroy,destroy_worst_days_30pct,7.0,24.0,17.0,False,False,False
ALNS-A,Example1,1,0,36,105.772,3.418,repair,repair_gecode_fast,7.0,24.0,17.0,False,False,False
ALNS-A,Example1,1,0,37,106.301,0.529,destroy,destroy_max_border_off,7.0,3.0,-4.0,True,False,False
ALNS-A,Example1,1,0,37,106.301,0.529,repair,repair_chuffed_fast,7.0,3.0,-4.0,True,False,False
ALNS-A,Example1,1,0,38,108.326,2.025,destroy,destroy_worst_workers_30pct,3.0,1.0,-2.0,True,False,False
ALNS-A,Example1,1,0,38,108.326,2.025,repair,repair_chuffed_long,3.0,1.0,-2.0,True,False,False
ALNS-A,Example1,1,0,39,109.035,0.708,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,True,False,False
ALNS-A,Example1,1,0,39,109.035,0.708,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example1,1,0,40,111.87,2.836,destroy,destroy_random_days_20pct,1.0,0.0,-1.0,True,False,False
ALNS-A,Example1,1,0,40,111.87,2.836,repair,repair_chuffed_fast,1.0,0.0,-1.0,True,False,False
ALNS-A,Example1,1,1,1,0.827,0.827,destroy,destroy_random_window_20pct,inf,19.0,nan,True,False,False
ALNS-A,Example1,1,1,1,0.827,0.827,repair,repair_chuffed_fast,inf,19.0,nan,True,False,False
ALNS-A,Example1,1,1,2,1.627,0.8,destroy,destroy_random_workers_20pct,19.0,15.0,-4.0,True,False,False
ALNS-A,Example1,1,1,2,1.627,0.8,repair,repair_chuffed_fast,19.0,15.0,-4.0,True,False,False
ALNS-A,Example1,1,1,3,2.295,0.669,destroy,destroy_streak_around_worst_worker,15.0,15.0,0.0,True,False,False
ALNS-A,Example1,1,1,3,2.295,0.669,repair,repair_chuffed_long,15.0,15.0,0.0,True,False,False
ALNS-A,Example1,1,1,4,5.748,3.453,destroy,destroy_worst_days_30pct,15.0,38.0,23.0,False,False,False
ALNS-A,Example1,1,1,4,5.748,3.453,repair,repair_chuffed_fast,15.0,38.0,23.0,False,False,False
ALNS-A,Example1,1,1,5,9.471,3.723,destroy,destroy_all_forbidden_sequences,15.0,27.0,12.0,False,False,False
ALNS-A,Example1,1,1,5,9.471,3.723,repair,repair_gecode_fast,15.0,27.0,12.0,False,False,False
ALNS-A,Example1,1,1,6,10.231,0.76,destroy,destroy_random_window_20pct,15.0,13.0,-2.0,True,False,False
ALNS-A,Example1,1,1,6,10.231,0.76,repair,repair_gecode_fast,15.0,13.0,-2.0,True,False,False
ALNS-A,Example1,1,1,7,11.085,0.854,destroy,destroy_random_workers_20pct,13.0,11.0,-2.0,True,False,False
ALNS-A,Example1,1,1,7,11.085,0.854,repair,repair_gecode_long,13.0,11.0,-2.0,True,False,False
ALNS-A,Example1,1,1,8,11.679,0.594,destroy,destroy_random_window_20pct,11.0,11.0,0.0,True,False,False
ALNS-A,Example1,1,1,8,11.679,0.594,repair,repair_chuffed_fast,11.0,11.0,0.0,True,False,False
ALNS-A,Example1,1,1,9,12.683,1.004,destroy,destroy_random_window_20pct,11.0,11.0,0.0,True,False,False
ALNS-A,Example1,1,1,9,12.683,1.004,repair,repair_chuffed_fast,11.0,11.0,0.0,True,False,False
ALNS-A,Example1,1,1,10,13.59,0.907,destroy,destroy_random_window_20pct,11.0,11.0,0.0,True,False,False
ALNS-A,Example1,1,1,10,13.59,0.907,repair,repair_gecode_fast,11.0,11.0,0.0,True,False,False
ALNS-A,Example1,1,1,11,14.892,1.302,destroy,destroy_random_window_20pct,11.0,8.0,-3.0,True,False,False
ALNS-A,Example1,1,1,11,14.892,1.302,repair,repair_gecode_fast,11.0,8.0,-3.0,True,False,False
ALNS-A,Example1,1,1,12,15.498,0.606,destroy,destroy_worst_workers_10pct,8.0,6.0,-2.0,True,False,False
ALNS-A,Example1,1,1,12,15.498,0.606,repair,repair_gecode_long,8.0,6.0,-2.0,True,False,False
ALNS-A,Example1,1,1,13,16.129,0.631,destroy,destroy_worst_days_10pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,13,16.129,0.631,repair,repair_chuffed_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,14,16.712,0.583,destroy,destroy_random_window_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,14,16.712,0.583,repair,repair_gecode_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,15,17.591,0.879,destroy,destroy_random_window_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,15,17.591,0.879,repair,repair_gecode_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,16,18.403,0.812,destroy,destroy_all_forbidden_sequences,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,16,18.403,0.812,repair,repair_chuffed_long,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,17,19.147,0.744,destroy,destroy_random_workers_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,17,19.147,0.744,repair,repair_chuffed_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,18,21.067,1.92,destroy,destroy_streak_around_worst_worker,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,18,21.067,1.92,repair,repair_chuffed_long,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,19,21.589,0.523,destroy,destroy_max_border_shift_3,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,19,21.589,0.523,repair,repair_gecode_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,20,22.278,0.688,destroy,destroy_random_workers_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,20,22.278,0.688,repair,repair_gecode_long,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,21,22.866,0.588,destroy,destroy_random_window_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,21,22.866,0.588,repair,repair_chuffed_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,22,23.594,0.729,destroy,destroy_random_workers_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,22,23.594,0.729,repair,repair_gecode_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,23,24.514,0.92,destroy,destroy_exploration,6.0,6.0,0.0,True,False,True
ALNS-A,Example1,1,1,23,24.514,0.92,repair,repair_exploration,6.0,6.0,0.0,True,False,True
ALNS-A,Example1,1,1,24,25.264,0.75,destroy,destroy_exploration,6.0,6.0,0.0,True,False,True
ALNS-A,Example1,1,1,24,25.264,0.75,repair,repair_exploration,6.0,6.0,0.0,True,False,True
ALNS-A,Example1,1,1,25,25.882,0.618,destroy,destroy_random_window_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,25,25.882,0.618,repair,repair_chuffed_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,26,26.655,0.773,destroy,destroy_random_workers_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,26,26.655,0.773,repair,repair_chuffed_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,27,27.351,0.696,destroy,destroy_random_workers_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,27,27.351,0.696,repair,repair_gecode_long,6.0,6.0,0.0,True,False,False
ALNS-A,Example1,1,1,28,28.152,0.801,destroy,destroy_random_workers_20pct,6.0,5.0,-1.0,True,False,False
ALNS-A,Example1,1,1,28,28.152,0.801,repair,repair_gecode_long,6.0,5.0,-1.0,True,False,False
ALNS-A,Example1,1,1,29,28.793,0.64,destroy,destroy_all_forbidden_sequences,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,1,29,28.793,0.64,repair,repair_chuffed_long,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,1,30,29.381,0.588,destroy,destroy_random_window_20pct,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,1,30,29.381,0.588,repair,repair_gecode_fast,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,1,31,30.072,0.691,destroy,destroy_random_workers_20pct,5.0,4.0,-1.0,True,False,False
ALNS-A,Example1,1,1,31,30.072,0.691,repair,repair_chuffed_long,5.0,4.0,-1.0,True,False,False
ALNS-A,Example1,1,1,32,30.753,0.681,destroy,destroy_random_window_20pct,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,32,30.753,0.681,repair,repair_gecode_long,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,33,31.392,0.639,destroy,destroy_random_window_20pct,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,33,31.392,0.639,repair,repair_gecode_fast,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,34,46.812,15.42,destroy,destroy_worst_days_30pct,4.0,26.0,22.0,False,False,False
ALNS-A,Example1,1,1,34,46.812,15.42,repair,repair_gecode_long,4.0,26.0,22.0,False,False,False
ALNS-A,Example1,1,1,35,47.55,0.738,destroy,destroy_random_workers_20pct,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,35,47.55,0.738,repair,repair_chuffed_fast,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,36,48.178,0.628,destroy,destroy_random_window_20pct,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,36,48.178,0.628,repair,repair_gecode_long,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,37,48.916,0.738,destroy,destroy_random_workers_20pct,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,37,48.916,0.738,repair,repair_chuffed_fast,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,38,49.587,0.672,destroy,destroy_random_workers_20pct,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,38,49.587,0.672,repair,repair_gecode_long,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,39,64.999,15.412,destroy,destroy_worst_days_30pct,4.0,23.0,19.0,False,False,False
ALNS-A,Example1,1,1,39,64.999,15.412,repair,repair_gecode_long,4.0,23.0,19.0,False,False,False
ALNS-A,Example1,1,1,40,65.683,0.684,destroy,destroy_random_workers_20pct,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,40,65.683,0.684,repair,repair_gecode_long,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,41,66.655,0.972,destroy,destroy_random_workers_20pct,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,41,66.655,0.972,repair,repair_chuffed_fast,4.0,4.0,0.0,True,False,False
ALNS-A,Example1,1,1,42,80.559,13.904,destroy,destroy_exploration,4.0,3.0,-1.0,True,False,True
ALNS-A,Example1,1,1,42,80.559,13.904,repair,repair_exploration,4.0,3.0,-1.0,True,False,True
ALNS-A,Example1,1,1,43,81.979,1.42,destroy,destroy_exploration,3.0,3.0,0.0,True,False,True
ALNS-A,Example1,1,1,43,81.979,1.42,repair,repair_exploration,3.0,3.0,0.0,True,False,True
ALNS-A,Example1,1,1,44,82.541,0.562,destroy,destroy_all_forbidden_sequences,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,44,82.541,0.562,repair,repair_gecode_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,45,83.195,0.654,destroy,destroy_random_workers_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,45,83.195,0.654,repair,repair_gecode_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,46,90.501,7.306,destroy,destroy_random_window_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,46,90.501,7.306,repair,repair_chuffed_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,47,106.036,15.535,destroy,destroy_streak_around_worst_worker,3.0,46.0,43.0,False,False,False
ALNS-A,Example1,1,1,47,106.036,15.535,repair,repair_chuffed_long,3.0,46.0,43.0,False,False,False
ALNS-A,Example1,1,1,48,115.219,9.183,destroy,destroy_worst_workers_30pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,48,115.219,9.183,repair,repair_chuffed_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,49,115.87,0.651,destroy,destroy_random_window_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,49,115.87,0.651,repair,repair_gecode_fast,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,50,131.3,15.43,destroy,destroy_worst_days_30pct,3.0,39.0,36.0,False,False,False
ALNS-A,Example1,1,1,50,131.3,15.43,repair,repair_chuffed_long,3.0,39.0,36.0,False,False,False
ALNS-A,Example1,1,1,51,131.943,0.643,destroy,destroy_random_window_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,51,131.943,0.643,repair,repair_gecode_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,1,52,132.544,0.601,destroy,destroy_random_window_20pct,3.0,2.0,-1.0,True,False,False
ALNS-A,Example1,1,1,52,132.544,0.601,repair,repair_gecode_fast,3.0,2.0,-1.0,True,False,False
ALNS-A,Example1,1,1,53,133.095,0.551,destroy,destroy_max_border_shift_3,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,53,133.095,0.551,repair,repair_gecode_long,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,54,133.823,0.728,destroy,destroy_random_workers_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,54,133.823,0.728,repair,repair_gecode_long,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,55,134.528,0.705,destroy,destroy_random_workers_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,55,134.528,0.705,repair,repair_gecode_long,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,56,135.159,0.631,destroy,destroy_random_window_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,56,135.159,0.631,repair,repair_chuffed_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,57,136.074,0.915,destroy,destroy_random_workers_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,57,136.074,0.915,repair,repair_chuffed_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,58,138.974,2.9,destroy,destroy_worst_workers_30pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,58,138.974,2.9,repair,repair_gecode_long,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,59,139.651,0.677,destroy,destroy_random_workers_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,59,139.651,0.677,repair,repair_gecode_long,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,60,155.096,15.445,destroy,destroy_worst_days_30pct,2.0,12.0,10.0,False,False,False
ALNS-A,Example1,1,1,60,155.096,15.445,repair,repair_gecode_long,2.0,12.0,10.0,False,False,False
ALNS-A,Example1,1,1,61,155.643,0.547,destroy,destroy_all_forbidden_sequences,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,61,155.643,0.547,repair,repair_gecode_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,62,157.487,1.844,destroy,destroy_random_window_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,62,157.487,1.844,repair,repair_gecode_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,63,158.105,0.618,destroy,destroy_exploration,2.0,2.0,0.0,True,False,True
ALNS-A,Example1,1,1,63,158.105,0.618,repair,repair_exploration,2.0,2.0,0.0,True,False,True
ALNS-A,Example1,1,1,64,172.746,14.641,destroy,destroy_exploration,2.0,2.0,0.0,True,False,True
ALNS-A,Example1,1,1,64,172.746,14.641,repair,repair_exploration,2.0,2.0,0.0,True,False,True
ALNS-A,Example1,1,1,65,173.582,0.836,destroy,destroy_random_workers_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,65,173.582,0.836,repair,repair_gecode_long,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,66,177.024,3.442,destroy,destroy_worst_days_30pct,2.0,41.0,39.0,False,False,False
ALNS-A,Example1,1,1,66,177.024,3.442,repair,repair_gecode_fast,2.0,41.0,39.0,False,False,False
ALNS-A,Example1,1,1,67,177.827,0.803,destroy,destroy_random_window_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,67,177.827,0.803,repair,repair_gecode_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,68,180.157,2.329,destroy,destroy_worst_workers_30pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,1,68,180.157,2.329,repair,repair_gecode_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example1,1,2,1,0.832,0.832,destroy,destroy_worst_workers_10pct,inf,21.0,nan,True,False,False
ALNS-A,Example1,1,2,1,0.832,0.832,repair,repair_gecode_long,inf,21.0,nan,True,False,False
ALNS-A,Example1,1,2,2,4.553,3.722,destroy,destroy_all_forbidden_sequences,21.0,40.0,19.0,False,False,False
ALNS-A,Example1,1,2,2,4.553,3.722,repair,repair_chuffed_fast,21.0,40.0,19.0,False,False,False
ALNS-A,Example1,1,2,3,5.04,0.487,destroy,destroy_max_border_shift_3,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,3,5.04,0.487,repair,repair_chuffed_long,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,4,5.527,0.487,destroy,destroy_max_border_shift_2,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,4,5.527,0.487,repair,repair_chuffed_fast,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,5,6.084,0.556,destroy,destroy_max_border_shift_1,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,5,6.084,0.556,repair,repair_gecode_long,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,6,6.837,0.754,destroy,destroy_max_border_shift_2,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,6,6.837,0.754,repair,repair_gecode_fast,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,7,7.426,0.589,destroy,destroy_max_border_shift_2,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,7,7.426,0.589,repair,repair_chuffed_fast,21.0,21.0,0.0,True,False,False
ALNS-A,Example1,1,2,8,10.939,3.512,destroy,destroy_worst_days_30pct,21.0,32.0,11.0,False,False,False
ALNS-A,Example1,1,2,8,10.939,3.512,repair,repair_chuffed_fast,21.0,32.0,11.0,False,False,False
ALNS-A,Example1,1,2,9,12.398,1.46,destroy,destroy_random_days_20pct,21.0,12.0,-9.0,True,False,False
ALNS-A,Example1,1,2,9,12.398,1.46,repair,repair_gecode_fast,21.0,12.0,-9.0,True,False,False
ALNS-A,Example1,1,2,10,12.897,0.499,destroy,destroy_max_border_shift_2,12.0,12.0,0.0,True,False,False
ALNS-A,Example1,1,2,10,12.897,0.499,repair,repair_chuffed_fast,12.0,12.0,0.0,True,False,False
ALNS-A,Example1,1,2,11,16.32,3.423,destroy,destroy_worst_days_30pct,12.0,35.0,23.0,False,False,False
ALNS-A,Example1,1,2,11,16.32,3.423,repair,repair_gecode_fast,12.0,35.0,23.0,False,False,False
ALNS-A,Example1,1,2,12,19.706,3.386,destroy,destroy_random_days_20pct,12.0,14.0,2.0,True,False,False
ALNS-A,Example1,1,2,12,19.706,3.386,repair,repair_chuffed_fast,12.0,14.0,2.0,True,False,False
ALNS-A,Example1,1,2,13,20.674,0.968,destroy,destroy_random_days_20pct,14.0,14.0,0.0,True,False,False
ALNS-A,Example1,1,2,13,20.674,0.968,repair,repair_gecode_fast,14.0,14.0,0.0,True,False,False
ALNS-A,Example1,1,2,14,21.425,0.75,destroy,destroy_random_workers_20pct,14.0,10.0,-4.0,True,False,False
ALNS-A,Example1,1,2,14,21.425,0.75,repair,repair_gecode_fast,14.0,10.0,-4.0,True,False,False
ALNS-A,Example1,1,2,15,23.306,1.882,destroy,destroy_random_days_20pct,10.0,8.0,-2.0,True,False,False
ALNS-A,Example1,1,2,15,23.306,1.882,repair,repair_gecode_fast,10.0,8.0,-2.0,True,False,False
ALNS-A,Example1,1,2,16,24.456,1.149,destroy,destroy_random_days_20pct,8.0,5.0,-3.0,True,False,False
ALNS-A,Example1,1,2,16,24.456,1.149,repair,repair_gecode_fast,8.0,5.0,-3.0,True,False,False
ALNS-A,Example1,1,2,17,25.232,0.776,destroy,destroy_streak_around_worst_worker,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,17,25.232,0.776,repair,repair_gecode_fast,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,18,25.916,0.684,destroy,destroy_random_workers_20pct,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,18,25.916,0.684,repair,repair_gecode_long,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,19,27.396,1.48,destroy,destroy_random_days_20pct,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,19,27.396,1.48,repair,repair_gecode_long,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,20,29.705,2.309,destroy,destroy_random_days_20pct,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,20,29.705,2.309,repair,repair_gecode_fast,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,21,30.398,0.693,destroy,destroy_random_workers_20pct,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,21,30.398,0.693,repair,repair_gecode_fast,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,22,31.003,0.605,destroy,destroy_random_window_20pct,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,22,31.003,0.605,repair,repair_gecode_long,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,23,32.069,1.066,destroy,destroy_random_days_20pct,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,23,32.069,1.066,repair,repair_gecode_fast,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,24,33.116,1.047,destroy,destroy_random_days_20pct,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,24,33.116,1.047,repair,repair_gecode_fast,5.0,5.0,0.0,True,False,False
ALNS-A,Example1,1,2,25,34.887,1.771,destroy,destroy_worst_workers_30pct,5.0,4.0,-1.0,True,False,False
ALNS-A,Example1,1,2,25,34.887,1.771,repair,repair_gecode_long,5.0,4.0,-1.0,True,False,False
ALNS-A,Example1,1,2,26,38.188,3.301,destroy,destroy_worst_workers_30pct,4.0,3.0,-1.0,True,False,False
ALNS-A,Example1,1,2,26,38.188,3.301,repair,repair_gecode_fast,4.0,3.0,-1.0,True,False,False
ALNS-A,Example1,1,2,27,39.19,1.003,destroy,destroy_random_days_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,27,39.19,1.003,repair,repair_gecode_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,28,40.415,1.225,destroy,destroy_random_days_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,28,40.415,1.225,repair,repair_gecode_fast,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,29,41.111,0.696,destroy,destroy_random_workers_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,29,41.111,0.696,repair,repair_gecode_fast,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,30,42.841,1.729,destroy,destroy_random_days_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,30,42.841,1.729,repair,repair_chuffed_fast,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,31,43.583,0.742,destroy,destroy_random_window_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,31,43.583,0.742,repair,repair_gecode_fast,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,32,44.15,0.568,destroy,destroy_all_forbidden_sequences,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,32,44.15,0.568,repair,repair_gecode_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,33,45.12,0.97,destroy,destroy_random_workers_20pct,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,33,45.12,0.97,repair,repair_gecode_long,3.0,3.0,0.0,True,False,False
ALNS-A,Example1,1,2,34,48.542,3.423,destroy,destroy_worst_workers_30pct,3.0,8.0,5.0,False,False,False
