algorithm,instance,seed,iteration,elapsed,best_so_far_objective
ALNS-A,Example14,1,33,109.774,7.0
ALNS-A,Example14,1,34,110.336,7.0
ALNS-A,Example14,1,35,125.754,7.0
ALNS-A,Example14,1,36,129.163,7.0
ALNS-A,Example14,1,37,144.602,7.0
ALNS-A,Example14,1,38,160.045,7.0
ALNS-A,Example14,1,39,160.747,7.0
ALNS-A,Example14,1,40,176.171,7.0
ALNS-A,Example14,1,41,178.553,6.0
ALNS-A,Example14,1,42,179.329,6.0
ALNS-A,Example14,1,43,181.018,6.0
ALNS-A,Example14,2,1,1.009,123.0
ALNS-A,Example14,2,2,1.819,86.0
ALNS-A,Example14,2,3,5.237,18.0
ALNS-A,Example14,2,4,6.078,13.0
ALNS-A,Example14,2,5,21.757,13.0
ALNS-A,Example14,2,6,23.505,12.0
ALNS-A,Example14,2,7,25.635,12.0
ALNS-A,Example14,2,8,41.046,10.0
ALNS-A,Example14,2,9,44.467,10.0
ALNS-A,Example14,2,10,45.211,10.0
ALNS-A,Example14,2,11,48.669,10.0
ALNS-A,Example14,2,12,49.433,10.0
ALNS-A,Example14,2,13,52.869,10.0
ALNS-A,Example14,2,14,53.424,10.0
ALNS-A,Example14,2,15,53.966,10.0
ALNS-A,Example14,2,16,57.464,10.0
ALNS-A,Example14,2,17,58.013,10.0
ALNS-A,Example14,2,18,73.463,10.0
ALNS-A,Example14,2,19,88.952,10.0
ALNS-A,Example14,2,20,89.582,9.0
ALNS-A,Example14,2,21,90.244,9.0
ALNS-A,Example14,2,22,93.771,9.0
ALNS-A,Example14,2,23,95.124,9.0
ALNS-A,Example14,2,24,98.551,9.0
ALNS-A,Example14,2,25,102.047,9.0
ALNS-A,Example14,2,26,117.493,9.0
ALNS-A,Example14,2,27,120.021,9.0
ALNS-A,Example14,2,28,135.437,9.0
ALNS-A,Example14,2,29,137.418,9.0
ALNS-A,Example14,2,30,137.981,9.0
ALNS-A,Example14,2,31,138.609,9.0
ALNS-A,Example14,2,32,139.329,8.0
ALNS-A,Example14,2,33,142.755,8.0
ALNS-A,Example14,2,34,146.198,8.0
ALNS-A,Example14,2,35,149.663,8.0
ALNS-A,Example14,2,36,150.31,8.0
ALNS-A,Example14,2,37,165.736,8.0
ALNS-A,Example14,2,38,169.175,8.0
ALNS-A,Example14,2,39,172.591,8.0
ALNS-A,Example14,2,40,173.143,8.0
ALNS-A,Example14,2,41,176.627,8.0
ALNS-A,Example14,2,42,178.614,5.0
ALNS-A,Example14,2,43,194.125,5.0
ALNS-B,Example0,0,1,0.969,10.0
ALNS-B,Example0,0,2,1.93,10.0
ALNS-B,Example0,0,3,2.62,9.0
ALNS-B,Example0,0,4,3.843,9.0
ALNS-B,Example0,0,5,4.466,9.0
ALNS-B,Example0,0,6,4.987,9.0
ALNS-B,Example0,0,7,5.48,9.0
ALNS-B,Example0,0,8,5.969,9.0
ALNS-B,Example0,0,9,6.587,9.0
ALNS-B,Example0,0,10,7.181,9.0
ALNS-B,Example0,0,11,7.82,9.0
ALNS-B,Example0,0,12,8.438,9.0
ALNS-B,Example0,0,13,9.104,9.0
ALNS-B,Example0,0,14,9.702,8.0
ALNS-B,Example0,0,15,10.365,8.0
ALNS-B,Example0,0,16,11.044,8.0
ALNS-B,Example0,0,17,17.533,8.0
ALNS-B,Example0,0,18,18.099,8.0
ALNS-B,Example0,0,19,18.667,8.0
ALNS-B,Example0,0,20,19.243,8.0
ALNS-B,Example0,0,21,19.759,8.0
ALNS-B,Example0,0,22,20.333,8.0
ALNS-B,Example0,0,23,20.902,8.0
ALNS-B,Example0,0,24,21.472,8.0
ALNS-B,Example0,0,25,22.032,8.0
ALNS-B,Example0,0,26,22.638,7.0
ALNS-B,Example0,0,27,23.184,7.0
ALNS-B,Example0,0,28,24.54,6.0
ALNS-B,Example0,0,29,26.991,4.0
ALNS-B,Example0,0,30,28.434,1.0
ALNS-B,Example0,0,31,28.997,1.0
ALNS-B,Example0,0,32,31.12,0.0
ALNS-B,Example0,1,1,0.932,7.0
ALNS-B,Example0,1,2,1.559,5.0
ALNS-B,Example0,1,3,5.487,5.0
ALNS-B,Example0,1,4,6.116,5.0
ALNS-B,Example0,1,5,6.671,5.0
ALNS-B,Example0,1,6,7.218,5.0
ALNS-B,Example0,1,7,7.735,5.0
ALNS-B,Example0,1,8,8.469,5.0
ALNS-B,Example0,1,9,9.044,5.0
ALNS-B,Example0,1,10,9.476,5.0
ALNS-B,Example0,1,11,9.887,5.0
ALNS-B,Example0,1,12,10.425,5.0
ALNS-B,Example0,1,13,10.956,5.0
ALNS-B,Example0,1,14,11.502,5.0
ALNS-B,Example0,1,15,11.916,5.0
ALNS-B,Example0,1,16,12.58,5.0
ALNS-B,Example0,1,17,13.037,5.0
ALNS-B,Example0,1,18,13.84,5.0
ALNS-B,Example0,1,19,14.269,5.0
ALNS-B,Example0,1,20,14.717,5.0
ALNS-B,Example0,1,21,15.268,5.0
ALNS-B,Example0,1,22,15.703,5.0
ALNS-B,Example0,1,23,16.29,5.0
ALNS-B,Example0,1,24,16.843,5.0
ALNS-B,Example0,1,25,17.962,5.0
ALNS-B,Example0,1,26,18.503,5.0
ALNS-B,Example0,1,27,19.072,5.0
ALNS-B,Example0,1,28,19.505,5.0
ALNS-B,Example0,1,29,20.06,5.0
ALNS-B,Example0,1,30,20.491,5.0
ALNS-B,Example0,1,31,21.049,5.0
ALNS-B,Example0,1,32,21.594,5.0
ALNS-B,Example0,1,33,22.167,5.0
ALNS-B,Example0,1,34,22.743,5.0
ALNS-B,Example0,1,35,23.158,5.0
ALNS-B,Example0,1,36,23.589,5.0
ALNS-B,Example0,1,37,24.021,5.0
ALNS-B,Example0,1,38,24.563,5.0
ALNS-B,Example0,1,39,24.994,5.0
ALNS-B,Example0,1,40,25.652,5.0
ALNS-B,Example0,1,41,26.084,5.0
ALNS-B,Example0,1,42,26.616,5.0
ALNS-B,Example0,1,43,27.161,5.0
ALNS-B,Example0,1,44,27.744,5.0
ALNS-B,Example0,1,45,28.181,5.0
ALNS-B,Example0,1,46,28.82,5.0
ALNS-B,Example0,1,47,29.237,5.0
ALNS-B,Example0,1,48,29.665,5.0
ALNS-B,Example0,1,49,30.213,5.0
ALNS-B,Example0,1,50,30.883,5.0
ALNS-B,Example0,1,51,31.457,5.0
ALNS-B,Example0,1,52,32.012,5.0
ALNS-B,Example0,1,53,32.6,5.0
ALNS-B,Example0,1,54,33.057,5.0
ALNS-B,Example0,1,55,33.816,5.0
ALNS-B,Example0,1,56,34.351,5.0
ALNS-B,Example0,1,57,34.761,5.0
ALNS-B,Example0,1,58,35.294,5.0
ALNS-B,Example0,1,59,35.829,5.0
ALNS-B,Example0,1,60,36.372,5.0
ALNS-B,Example0,1,61,36.925,5.0
ALNS-B,Example0,1,62,37.487,5.0
ALNS-B,Example0,1,63,38.074,5.0
ALNS-B,Example0,1,64,38.601,5.0
ALNS-B,Example0,1,65,39.041,5.0
ALNS-B,Example0,1,66,39.78,5.0
ALNS-B,Example0,1,67,40.448,5.0
ALNS-B,Example0,1,68,41.015,5.0
ALNS-B,Example0,1,69,41.586,5.0
ALNS-B,Example0,1,70,42.121,5.0
ALNS-B,Example0,1,71,42.87,5.0
ALNS-B,Example0,1,72,43.419,5.0
ALNS-B,Example0,1,73,43.938,5.0
ALNS-B,Example0,1,74,44.451,5.0
ALNS-B,Example0,1,75,45.013,5.0
ALNS-B,Example0,1,76,45.574,5.0
ALNS-B,Example0,1,77,46.141,5.0
ALNS-B,Example0,1,78,46.569,5.0
ALNS-B,Example0,1,79,47.109,5.0
ALNS-B,Example0,1,80,47.721,5.0
ALNS-B,Example0,1,81,48.259,5.0
ALNS-B,Example0,1,82,49.319,4.0
ALNS-B,Example0,1,83,50.327,3.0
ALNS-B,Example0,1,84,80.749,3.0
ALNS-B,Example0,1,85,81.326,3.0
ALNS-B,Example0,1,86,81.87,3.0
ALNS-B,Example0,1,87,83.272,2.0
ALNS-B,Example0,1,88,83.776,2.0
ALNS-B,Example0,1,89,84.312,2.0
ALNS-B,Example0,1,90,85.13,1.0
ALNS-B,Example0,1,91,85.78,0.0
ALNS-B,Example0,2,1,0.816,10.0
ALNS-B,Example0,2,2,1.715,10.0
ALNS-B,Example0,2,3,2.342,10.0
ALNS-B,Example0,2,4,3.33,9.0
ALNS-B,Example0,2,5,4.177,8.0
ALNS-B,Example0,2,6,4.691,8.0
ALNS-B,Example0,2,7,5.22,8.0
ALNS-B,Example0,2,8,5.758,8.0
ALNS-B,Example0,2,9,6.436,8.0
ALNS-B,Example0,2,10,7.069,8.0
ALNS-B,Example0,2,11,7.691,8.0
ALNS-B,Example0,2,12,8.332,8.0
ALNS-B,Example0,2,13,9.029,8.0
ALNS-B,Example0,2,14,9.655,8.0
ALNS-B,Example0,2,15,10.141,8.0
ALNS-B,Example0,2,16,10.92,7.0
ALNS-B,Example0,2,17,11.461,7.0
ALNS-B,Example0,2,18,12.109,2.0
ALNS-B,Example0,2,19,12.662,2.0
ALNS-B,Example0,2,20,13.351,2.0
ALNS-B,Example0,2,21,20.159,2.0
ALNS-B,Example0,2,22,20.847,2.0
ALNS-B,Example0,2,23,21.518,2.0
ALNS-B,Example0,2,24,22.53,2.0
ALNS-B,Example0,2,25,23.055,2.0
ALNS-B,Example0,2,26,23.617,2.0
ALNS-B,Example0,2,27,24.172,2.0
ALNS-B,Example0,2,28,54.59,2.0
ALNS-B,Example0,2,29,55.137,2.0
ALNS-B,Example0,2,30,55.695,2.0
ALNS-B,Example0,2,31,56.272,2.0
ALNS-B,Example0,2,32,56.823,2.0
ALNS-B,Example0,2,33,57.376,2.0
ALNS-B,Example0,2,34,57.855,2.0
ALNS-B,Example0,2,35,58.422,2.0
ALNS-B,Example0,2,36,58.985,2.0
ALNS-B,Example0,2,37,59.502,2.0
ALNS-B,Example0,2,38,60.058,2.0
ALNS-B,Example0,2,39,60.626,2.0
ALNS-B,Example0,2,40,61.199,2.0
ALNS-B,Example0,2,41,62.168,2.0
ALNS-B,Example0,2,42,68.713,2.0
ALNS-B,Example0,2,43,69.277,2.0
ALNS-B,Example0,2,44,75.697,2.0
ALNS-B,Example0,2,45,76.656,2.0
ALNS-B,Example0,2,46,77.179,2.0
ALNS-B,Example0,2,47,77.766,2.0
ALNS-B,Example0,2,48,78.315,2.0
ALNS-B,Example0,2,49,78.905,2.0
ALNS-B,Example0,2,50,79.497,2.0
ALNS-B,Example0,2,51,80.107,2.0
ALNS-B,Example0,2,52,80.674,2.0
ALNS-B,Example0,2,53,81.247,2.0
ALNS-B,Example0,2,54,81.792,2.0
ALNS-B,Example0,2,55,83.17,2.0
ALNS-B,Example0,2,56,83.755,2.0
ALNS-B,Example0,2,57,84.305,2.0
ALNS-B,Example0,2,58,86.108,2.0
ALNS-B,Example0,2,59,88.157,1.0
ALNS-B,Example0,2,60,88.691,1.0
ALNS-B,Example0,2,61,89.293,1.0
ALNS-B,Example0,2,62,89.896,1.0
ALNS-B,Example0,2,63,90.475,1.0
ALNS-B,Example0,2,64,92.131,0.0
ALNS-B,Example1,0,1,0.891,20.0
ALNS-B,Example1,0,2,16.356,20.0
ALNS-B,Example1,0,3,17.862,15.0
ALNS-B,Example1,0,4,22.03,12.0
ALNS-B,Example1,0,5,28.435,12.0
ALNS-B,Example1,0,6,28.924,12.0
ALNS-B,Example1,0,7,29.721,12.0
ALNS-B,Example1,0,8,30.232,12.0
ALNS-B,Example1,0,9,30.905,12.0
ALNS-B,Example1,0,10,31.396,12.0
ALNS-B,Example1,0,11,31.894,12.0
ALNS-B,Example1,0,12,32.446,12.0
ALNS-B,Example1,0,13,33.08,12.0
ALNS-B,Example1,0,14,35.058,10.0
ALNS-B,Example1,0,15,35.554,10.0
ALNS-B,Example1,0,16,36.059,10.0
ALNS-B,Example1,0,17,37.359,10.0
ALNS-B,Example1,0,18,37.854,10.0
ALNS-B,Example1,0,19,39.134,10.0
ALNS-B,Example1,0,20,45.621,10.0
ALNS-B,Example1,0,21,52.174,10.0
ALNS-B,Example1,0,22,53.951,8.0
ALNS-B,Example1,0,23,54.966,8.0
ALNS-B,Example1,0,24,55.551,8.0
ALNS-B,Example1,0,25,56.144,8.0
ALNS-B,Example1,0,26,56.635,8.0
ALNS-B,Example1,0,27,57.164,8.0
ALNS-B,Example1,0,28,57.694,8.0
ALNS-B,Example1,0,29,58.223,8.0
ALNS-B,Example1,0,30,58.716,8.0
ALNS-B,Example1,0,31,59.939,7.0
ALNS-B,Example1,0,32,61.182,7.0
ALNS-B,Example1,0,33,91.668,7.0
ALNS-B,Example1,0,34,122.176,7.0
ALNS-B,Example1,0,35,128.648,7.0
ALNS-B,Example1,0,36,129.891,7.0
ALNS-B,Example1,0,37,130.485,7.0
ALNS-B,Example1,0,38,136.916,7.0
ALNS-B,Example1,0,39,137.556,7.0
ALNS-B,Example1,0,40,138.063,7.0
ALNS-B,Example1,0,41,138.987,7.0
ALNS-B,Example1,0,42,139.611,5.0
ALNS-B,Example1,0,43,146.353,4.0
ALNS-B,Example1,0,44,150.549,2.0
ALNS-B,Example1,0,45,151.084,2.0
ALNS-B,Example1,0,46,151.593,2.0
ALNS-B,Example1,0,47,152.263,1.0
ALNS-B,Example1,0,48,152.777,1.0
ALNS-B,Example1,0,49,153.285,1.0
ALNS-B,Example1,0,50,153.93,0.0
ALNS-B,Example1,1,1,0.809,19.0
ALNS-B,Example1,1,2,1.595,15.0
ALNS-B,Example1,1,3,2.19,15.0
ALNS-B,Example1,1,4,8.838,14.0
ALNS-B,Example1,1,5,9.625,12.0
ALNS-B,Example1,1,6,11.113,11.0
ALNS-B,Example1,1,7,18.677,10.0
ALNS-B,Example1,1,8,22.877,7.0
ALNS-B,Example1,1,9,23.366,7.0
ALNS-B,Example1,1,10,53.914,7.0
ALNS-B,Example1,1,11,54.535,5.0
ALNS-B,Example1,1,12,55.033,5.0
ALNS-B,Example1,1,13,55.533,5.0
ALNS-B,Example1,1,14,56.058,5.0
ALNS-B,Example1,1,15,56.586,5.0
ALNS-B,Example1,1,16,60.109,5.0
ALNS-B,Example1,1,17,60.703,5.0
ALNS-B,Example1,1,18,61.24,5.0
ALNS-B,Example1,1,19,61.82,5.0
ALNS-B,Example1,1,20,62.441,5.0
ALNS-B,Example1,1,21,62.935,5.0
ALNS-B,Example1,1,22,63.576,5.0
ALNS-B,Example1,1,23,64.149,5.0
ALNS-B,Example1,1,24,64.729,5.0
ALNS-B,Example1,1,25,71.243,5.0
ALNS-B,Example1,1,26,71.817,5.0
ALNS-B,Example1,1,27,72.404,5.0
ALNS-B,Example1,1,28,72.986,5.0
ALNS-B,Example1,1,29,73.512,5.0
ALNS-B,Example1,1,30,74.102,5.0
ALNS-B,Example1,1,31,74.687,5.0
ALNS-B,Example1,1,32,75.341,5.0
ALNS-B,Example1,1,33,76.413,4.0
ALNS-B,Example1,1,34,77.044,4.0
ALNS-B,Example1,1,35,77.62,4.0
ALNS-B,Example1,1,36,78.171,4.0
ALNS-B,Example1,1,37,78.733,4.0
ALNS-B,Example1,1,38,79.305,4.0
ALNS-B,Example1,1,39,85.837,4.0
ALNS-B,Example1,1,40,86.331,4.0
ALNS-B,Example1,1,41,86.891,4.0
ALNS-B,Example1,1,42,87.436,4.0
ALNS-B,Example1,1,43,88.021,4.0
ALNS-B,Example1,1,44,92.128,4.0
ALNS-B,Example1,1,45,92.765,4.0
ALNS-B,Example1,1,46,93.288,4.0
ALNS-B,Example1,1,47,93.859,4.0
ALNS-B,Example1,1,48,94.384,4.0
ALNS-B,Example1,1,49,94.911,4.0
ALNS-B,Example1,1,50,99.478,4.0
ALNS-B,Example1,1,51,100.048,4.0
ALNS-B,Example1,1,52,102.184,4.0
ALNS-B,Example1,1,53,132.626,4.0
ALNS-B,Example1,1,54,133.888,4.0
ALNS-B,Example1,1,55,135.308,4.0
ALNS-B,Example1,1,56,141.826,4.0
ALNS-B,Example1,1,57,142.351,4.0
ALNS-B,Example1,1,58,142.967,4.0
ALNS-B,Example1,1,59,143.509,4.0
ALNS-B,Example1,1,60,144.04,4.0
ALNS-B,Example1,1,61,144.599,4.0
ALNS-B,Example1,1,62,145.145,4.0
ALNS-B,Example1,1,63,145.77,4.0
ALNS-B,Example1,1,64,146.522,4.0
ALNS-B,Example1,1,65,147.109,4.0
ALNS-B,Example1,1,66,147.695,4.0
ALNS-B,Example1,1,67,154.184,4.0
ALNS-B,Example1,1,68,154.797,4.0
ALNS-B,Example1,1,69,161.3,4.0
ALNS-B,Example1,1,70,163.456,4.0
ALNS-B,Example1,1,71,168.029,4.0
ALNS-B,Example1,1,72,168.61,4.0
ALNS-B,Example1,1,73,169.178,4.0
ALNS-B,Example1,1,74,169.937,4.0
ALNS-B,Example1,1,75,170.709,4.0
ALNS-B,Example1,1,76,171.269,4.0
ALNS-B,Example1,1,77,171.841,4.0
ALNS-B,Example1,1,78,178.371,4.0
ALNS-B,Example1,1,79,182.082,4.0
ALNS-B,Example1,2,1,0.904,21.0
ALNS-B,Example1,2,2,4.574,21.0
ALNS-B,Example1,2,3,5.061,21.0
ALNS-B,Example1,2,4,5.556,21.0
ALNS-B,Example1,2,5,6.106,21.0
ALNS-B,Example1,2,6,6.8,21.0
ALNS-B,Example1,2,7,7.36,21.0
ALNS-B,Example1,2,8,10.869,21.0
ALNS-B,Example1,2,9,12.323,12.0
ALNS-B,Example1,2,10,12.96,12.0
ALNS-B,Example1,2,11,13.488,12.0
ALNS-B,Example1,2,12,14.176,12.0
ALNS-B,Example1,2,13,14.851,9.0
ALNS-B,Example1,2,14,17.877,9.0
ALNS-B,Example1,2,15,24.328,9.0
ALNS-B,Example1,2,16,24.853,9.0
ALNS-B,Example1,2,17,25.429,9.0
ALNS-B,Example1,2,18,28.368,9.0
ALNS-B,Example1,2,19,34.803,9.0
ALNS-B,Example1,2,20,35.295,9.0
ALNS-B,Example1,2,21,35.93,9.0
ALNS-B,Example1,2,22,36.527,9.0
ALNS-B,Example1,2,23,37.057,9.0
ALNS-B,Example1,2,24,39.613,7.0
ALNS-B,Example1,2,25,41.818,6.0
ALNS-B,Example1,2,26,42.456,6.0
ALNS-B,Example1,2,27,42.951,6.0
ALNS-B,Example1,2,28,43.572,6.0
ALNS-B,Example1,2,29,44.325,6.0
ALNS-B,Example1,2,30,74.861,6.0
ALNS-B,Example1,2,31,75.444,6.0
ALNS-B,Example1,2,32,75.965,6.0
ALNS-B,Example1,2,33,76.49,6.0
ALNS-B,Example1,2,34,77.074,6.0
ALNS-B,Example1,2,35,77.656,6.0
ALNS-B,Example1,2,36,78.296,6.0
ALNS-B,Example1,2,37,78.862,6.0
ALNS-B,Example1,2,38,79.357,6.0
ALNS-B,Example1,2,39,79.843,6.0
ALNS-B,Example1,2,40,80.468,6.0
ALNS-B,Example1,2,41,81.298,6.0
ALNS-B,Example1,2,42,108.677,5.0
ALNS-B,Example1,2,43,115.179,5.0
ALNS-B,Example1,2,44,115.838,5.0
ALNS-B,Example1,2,45,122.286,5.0
ALNS-B,Example1,2,46,122.91,5.0
ALNS-B,Example1,2,47,123.543,5.0
ALNS-B,Example1,2,48,124.186,5.0
ALNS-B,Example1,2,49,124.706,5.0
ALNS-B,Example1,2,50,125.232,5.0
ALNS-B,Example1,2,51,125.811,5.0
ALNS-B,Example1,2,52,132.255,5.0
ALNS-B,Example1,2,53,133.284,5.0
ALNS-B,Example1,2,54,134.347,5.0
ALNS-B,Example1,2,55,135.055,5.0
ALNS-B,Example1,2,56,135.547,5.0
ALNS-B,Example1,2,57,136.225,5.0
ALNS-B,Example1,2,58,136.964,5.0
ALNS-B,Example1,2,59,137.604,5.0
ALNS-B,Example1,2,60,138.231,5.0
ALNS-B,Example1,2,61,138.746,5.0
ALNS-B,Example1,2,62,139.406,5.0
ALNS-B,Example1,2,63,140.085,5.0
ALNS-B,Example1,2,64,140.729,5.0
ALNS-B,Example1,2,65,144.271,5.0
ALNS-B,Example1,2,66,146.342,5.0
ALNS-B,Example1,2,67,152.791,5.0
ALNS-B,Example1,2,68,153.453,5.0
ALNS-B,Example1,2,69,154.077,5.0
ALNS-B,Example1,2,70,154.673,5.0
ALNS-B,Example1,2,71,155.248,5.0
ALNS-B,Example1,2,72,155.793,5.0
ALNS-B,Example1,2,73,156.382,5.0
ALNS-B,Example1,2,74,156.964,5.0
ALNS-B,Example1,2,75,157.538,5.0
ALNS-B,Example1,2,76,158.195,5.0
ALNS-B,Example1,2,77,158.71,5.0
ALNS-B,Example1,2,78,160.575,5.0
ALNS-B,Example1,2,79,167.072,5.0
ALNS-B,Example1,2,80,167.643,5.0
ALNS-B,Example1,2,81,174.154,5.0
ALNS-B,Example1,2,82,174.768,5.0
ALNS-B,Example1,2,83,176.161,5.0
ALNS-B,Example1,2,84,187.52,3.0
ALNS-B,Example2,0,1,1.011,61.0
ALNS-B,Example2,0,2,16.53,60.0
ALNS-B,Example2,0,3,17.122,47.0
ALNS-B,Example2,0,4,17.706,39.0
ALNS-B,Example2,0,5,21.224,21.0
ALNS-B,Example2,0,6,23.082,5.0
ALNS-B,Example2,0,7,26.062,0.0
ALNS-B,Example2,1,1,0.804,64.0
ALNS-B,Example2,1,2,1.851,50.0
ALNS-B,Example2,1,3,2.545,40.0
ALNS-B,Example2,1,4,5.981,40.0
ALNS-B,Example2,1,5,7.168,30.0
ALNS-B,Example2,1,6,22.651,30.0
ALNS-B,Example2,1,7,23.407,28.0
ALNS-B,Example2,1,8,26.822,19.0
ALNS-B,Example2,1,9,28.234,10.0
ALNS-B,Example2,1,10,29.286,7.0
ALNS-B,Example2,1,11,33.252,1.0
ALNS-B,Example2,1,12,33.85,0.0
ALNS-B,Example2,2,1,0.825,63.0
ALNS-B,Example2,2,2,4.507,57.0
ALNS-B,Example2,2,3,5.63,47.0
ALNS-B,Example2,2,4,6.434,47.0
ALNS-B,Example2,2,5,7.203,44.0
ALNS-B,Example2,2,6,8.146,26.0
ALNS-B,Example2,2,7,9.919,15.0
ALNS-B,Example2,2,8,10.615,11.0
ALNS-B,Example2,2,9,11.305,11.0
ALNS-B,Example2,2,10,11.826,11.0
ALNS-B,Example2,2,11,12.313,11.0
ALNS-B,Example2,2,12,12.832,11.0
ALNS-B,Example2,2,13,16.161,9.0
ALNS-B,Example2,2,14,17.359,9.0
ALNS-B,Example2,2,15,23.894,9.0
ALNS-B,Example2,2,16,24.391,9.0
ALNS-B,Example2,2,17,26.65,9.0
ALNS-B,Example2,2,18,27.266,9.0
ALNS-B,Example2,2,19,27.882,9.0
ALNS-B,Example2,2,20,28.51,9.0
ALNS-B,Example2,2,21,29.134,9.0
ALNS-B,Example2,2,22,29.729,9.0
ALNS-B,Example2,2,23,30.263,9.0
ALNS-B,Example2,2,24,31.15,6.0
ALNS-B,Example2,2,25,32.991,6.0
ALNS-B,Example2,2,26,33.532,6.0
ALNS-B,Example2,2,27,34.021,6.0
ALNS-B,Example2,2,28,34.604,6.0
ALNS-B,Example2,2,29,35.185,6.0
ALNS-B,Example2,2,30,41.663,6.0
ALNS-B,Example2,2,31,42.181,6.0
ALNS-B,Example2,2,32,42.674,6.0
ALNS-B,Example2,2,33,43.842,6.0
ALNS-B,Example2,2,34,44.33,6.0
ALNS-B,Example2,2,35,46.309,5.0
ALNS-B,Example2,2,36,63.208,4.0
ALNS-B,Example2,2,37,63.801,4.0
ALNS-B,Example2,2,38,64.292,4.0
ALNS-B,Example2,2,39,65.023,4.0
ALNS-B,Example2,2,40,66.187,4.0
ALNS-B,Example2,2,41,96.743,4.0
ALNS-B,Example2,2,42,97.309,4.0
ALNS-B,Example2,2,43,97.795,4.0
ALNS-B,Example2,2,44,98.954,2.0
ALNS-B,Example2,2,45,100.014,2.0
ALNS-B,Example2,2,46,100.542,2.0
ALNS-B,Example2,2,47,107.006,2.0
ALNS-B,Example2,2,48,107.528,2.0
ALNS-B,Example2,2,49,108.019,2.0
ALNS-B,Example2,2,50,108.79,2.0
ALNS-B,Example2,2,51,109.954,2.0
ALNS-B,Example2,2,52,110.446,2.0
ALNS-B,Example2,2,53,111.056,1.0
ALNS-B,Example2,2,54,111.668,1.0
ALNS-B,Example2,2,55,112.272,1.0
ALNS-B,Example2,2,56,118.787,1.0
ALNS-B,Example2,2,57,119.481,1.0
ALNS-B,Example2,2,58,120.142,1.0
ALNS-B,Example2,2,59,120.787,1.0
ALNS-B,Example2,2,60,121.415,1.0
ALNS-B,Example2,2,61,121.934,1.0
ALNS-B,Example2,2,62,122.451,1.0
ALNS-B,Example2,2,63,122.967,1.0
ALNS-B,Example2,2,64,123.896,1.0
ALNS-B,Example2,2,65,124.642,1.0
ALNS-B,Example2,2,66,155.194,1.0
ALNS-B,Example2,2,67,161.62,1.0
ALNS-B,Example2,2,68,163.953,1.0
ALNS-B,Example2,2,69,164.448,1.0
ALNS-B,Example2,2,70,165.022,1.0
ALNS-B,Example2,2,71,165.662,1.0
ALNS-B,Example2,2,72,166.286,1.0
ALNS-B,Example2,2,73,166.779,1.0
ALNS-B,Example2,2,74,167.502,1.0
ALNS-B,Example2,2,75,168.146,1.0
ALNS-B,Example2,2,76,168.765,1.0
ALNS-B,Example2,2,77,169.27,1.0
ALNS-B,Example2,2,78,175.796,1.0
ALNS-B,Example2,2,79,176.408,1.0
ALNS-B,Example2,2,80,182.905,1.0
ALNS-B,Example3,0,1,1.021,162.0
ALNS-B,Example3,0,2,4.725,41.0
ALNS-B,Example3,0,3,20.214,41.0
ALNS-B,Example3,0,4,23.888,41.0
ALNS-B,Example3,0,5,27.668,41.0
ALNS-B,Example3,0,6,31.249,41.0
ALNS-B,Example3,0,7,46.667,41.0
ALNS-B,Example3,0,8,62.196,41.0
ALNS-B,Example3,0,9,77.621,41.0
ALNS-B,Example3,0,10,81.092,41.0
ALNS-B,Example3,0,11,84.513,41.0
ALNS-B,Example3,0,12,88.061,41.0
ALNS-B,Example3,0,13,138.624,41.0
ALNS-B,Example3,0,14,189.213,41.0
ALNS-B,Example3,1,1,1.02,162.0
ALNS-B,Example3,1,2,4.835,76.0
ALNS-B,Example3,1,3,8.383,40.0
ALNS-B,Example3,1,4,9.376,26.0
ALNS-B,Example3,1,5,13.092,26.0
ALNS-B,Example3,1,6,16.628,26.0
ALNS-B,Example3,1,7,20.286,26.0
ALNS-B,Example3,1,8,23.761,26.0
ALNS-B,Example3,1,9,39.22,26.0
ALNS-B,Example3,1,10,54.792,26.0
ALNS-B,Example3,1,11,58.223,26.0
ALNS-B,Example3,1,12,61.804,26.0
ALNS-B,Example3,1,13,77.342,26.0
ALNS-B,Example3,1,14,92.868,26.0
ALNS-B,Example3,1,15,143.351,26.0
ALNS-B,Example3,1,16,193.853,25.0
ALNS-B,Example3,2,1,1.05,163.0
ALNS-B,Example3,2,2,1.943,162.0
ALNS-B,Example3,2,3,5.364,38.0
ALNS-B,Example3,2,4,8.799,36.0
ALNS-B,Example3,2,5,12.303,36.0
ALNS-B,Example3,2,6,13.544,22.0
ALNS-B,Example3,2,7,29.001,22.0
ALNS-B,Example3,2,8,32.787,22.0
ALNS-B,Example3,2,9,36.236,22.0
ALNS-B,Example3,2,10,37.2,18.0
ALNS-B,Example3,2,11,37.875,18.0
ALNS-B,Example3,2,12,41.317,18.0
ALNS-B,Example3,2,13,44.111,18.0
ALNS-B,Example3,2,14,44.727,18.0
ALNS-B,Example3,2,15,48.184,18.0
ALNS-B,Example3,2,16,50.164,15.0
ALNS-B,Example3,2,17,50.753,15.0
ALNS-B,Example3,2,18,51.311,15.0
ALNS-B,Example3,2,19,57.165,14.0
ALNS-B,Example3,2,20,57.779,14.0
ALNS-B,Example3,2,21,58.392,14.0
ALNS-B,Example3,2,22,59.065,14.0
ALNS-B,Example3,2,23,65.528,14.0
ALNS-B,Example3,2,24,66.183,14.0
